Subject,Fluency_Item,Switch_Value,Switch_Method
CAY-681,butterfly,0,delta_rise=0.5_fall=0.25
CAY-681,ladybug,0,delta_rise=0.5_fall=0.25
CAY-681,beetle,0,delta_rise=0.5_fall=0.25
CAY-681,worm,1,delta_rise=0.5_fall=0.25
CAY-681,ant,1,delta_rise=0.5_fall=0.25
CAY-681,lizard,1,delta_rise=0.5_fall=0.25
CAY-681,insect,1,delta_rise=0.5_fall=0.25
CAY-681,human,1,delta_rise=0.5_fall=0.25
CAY-681,robin,1,delta_rise=0.5_fall=0.25
CAY-681,cardinal,0,delta_rise=0.5_fall=0.25
CAY-681,bird,0,delta_rise=0.5_fall=0.25
CAY-681,penguin,2,delta_rise=0.5_fall=0.5
CAY-681,snake,1,delta_rise=0.5_fall=0.5
CAY-681,elephant,0,delta_rise=0.5_fall=0.5
CAY-681,african,0,delta_rise=0.5_fall=0.5
CAY-681,dog,1,delta_rise=0.5_fall=0.5
CAY-681,cat,0,delta_rise=0.5_fall=0.5
CAY-681,gorilla,1,delta_rise=0.5_fall=0.5
CAY-681,primate,1,delta_rise=0.5_fall=0.5
CAY-681,ape,1,delta_rise=0.5_fall=0.5
CAY-681,insect,0,delta_rise=0.5_fall=0.5
CAY-681,butterfly,0,delta_rise=0.5_fall=0.5
CAY-681,ladybug,0,delta_rise=0.5_fall=0.5
CAY-681,beetle,0,delta_rise=0.5_fall=0.5
CAY-681,worm,1,delta_rise=0.5_fall=0.5
CAY-681,ant,1,delta_rise=0.5_fall=0.5
CAY-681,lizard,1,delta_rise=0.5_fall=0.5
CAY-681,insect,1,delta_rise=0.5_fall=0.5
CAY-681,human,1,delta_rise=0.5_fall=0.5
CAY-681,robin,1,delta_rise=0.5_fall=0.5
CAY-681,cardinal,0,delta_rise=0.5_fall=0.5
CAY-681,bird,0,delta_rise=0.5_fall=0.5
CAY-681,penguin,2,delta_rise=0.5_fall=0.75
CAY-681,snake,1,delta_rise=0.5_fall=0.75
CAY-681,elephant,0,delta_rise=0.5_fall=0.75
CAY-681,african,0,delta_rise=0.5_fall=0.75
CAY-681,dog,1,delta_rise=0.5_fall=0.75
CAY-681,cat,0,delta_rise=0.5_fall=0.75
CAY-681,gorilla,1,delta_rise=0.5_fall=0.75
CAY-681,primate,1,delta_rise=0.5_fall=0.75
CAY-681,ape,1,delta_rise=0.5_fall=0.75
CAY-681,insect,0,delta_rise=0.5_fall=0.75
CAY-681,butterfly,0,delta_rise=0.5_fall=0.75
CAY-681,ladybug,0,delta_rise=0.5_fall=0.75
CAY-681,beetle,0,delta_rise=0.5_fall=0.75
CAY-681,worm,0,delta_rise=0.5_fall=0.75
CAY-681,ant,0,delta_rise=0.5_fall=0.75
CAY-681,lizard,0,delta_rise=0.5_fall=0.75
CAY-681,insect,0,delta_rise=0.5_fall=0.75
CAY-681,human,0,delta_rise=0.5_fall=0.75
CAY-681,robin,1,delta_rise=0.5_fall=0.75
CAY-681,cardinal,0,delta_rise=0.5_fall=0.75
CAY-681,bird,0,delta_rise=0.5_fall=0.75
CAY-681,penguin,2,delta_rise=0.5_fall=1.0
CAY-681,snake,1,delta_rise=0.5_fall=1.0
CAY-681,elephant,0,delta_rise=0.5_fall=1.0
CAY-681,african,0,delta_rise=0.5_fall=1.0
CAY-681,dog,0,delta_rise=0.5_fall=1.0
CAY-681,cat,0,delta_rise=0.5_fall=1.0
CAY-681,gorilla,1,delta_rise=0.5_fall=1.0
CAY-681,primate,1,delta_rise=0.5_fall=1.0
CAY-681,ape,1,delta_rise=0.5_fall=1.0
CAY-681,insect,0,delta_rise=0.5_fall=1.0
CAY-681,butterfly,0,delta_rise=0.5_fall=1.0
CAY-681,ladybug,0,delta_rise=0.5_fall=1.0
CAY-681,beetle,0,delta_rise=0.5_fall=1.0
CAY-681,worm,0,delta_rise=0.5_fall=1.0
CAY-681,ant,0,delta_rise=0.5_fall=1.0
CAY-681,lizard,0,delta_rise=0.5_fall=1.0
CAY-681,insect,0,delta_rise=0.5_fall=1.0
CAY-681,human,0,delta_rise=0.5_fall=1.0
CAY-681,robin,1,delta_rise=0.5_fall=1.0
CAY-681,cardinal,0,delta_rise=0.5_fall=1.0
CAY-681,bird,0,delta_rise=0.5_fall=1.0
CAY-681,penguin,2,delta_rise=0.75_fall=0.0
CAY-681,snake,1,delta_rise=0.75_fall=0.0
CAY-681,elephant,0,delta_rise=0.75_fall=0.0
CAY-681,african,1,delta_rise=0.75_fall=0.0
CAY-681,dog,1,delta_rise=0.75_fall=0.0
CAY-681,cat,0,delta_rise=0.75_fall=0.0
CAY-681,gorilla,1,delta_rise=0.75_fall=0.0
CAY-681,primate,1,delta_rise=0.75_fall=0.0
CAY-681,ape,1,delta_rise=0.75_fall=0.0
CAY-681,insect,0,delta_rise=0.75_fall=0.0
CAY-681,butterfly,0,delta_rise=0.75_fall=0.0
CAY-681,ladybug,0,delta_rise=0.75_fall=0.0
CAY-681,beetle,0,delta_rise=0.75_fall=0.0
CAY-681,worm,1,delta_rise=0.75_fall=0.0
CAY-681,ant,1,delta_rise=0.75_fall=0.0
CAY-681,lizard,1,delta_rise=0.75_fall=0.0
CAY-681,insect,1,delta_rise=0.75_fall=0.0
CAY-681,human,1,delta_rise=0.75_fall=0.0
CAY-681,robin,1,delta_rise=0.75_fall=0.0
CAY-681,cardinal,0,delta_rise=0.75_fall=0.0
CAY-681,bird,0,delta_rise=0.75_fall=0.0
CAY-681,penguin,2,delta_rise=0.75_fall=0.25
CAY-681,snake,1,delta_rise=0.75_fall=0.25
CAY-681,elephant,0,delta_rise=0.75_fall=0.25
CAY-681,african,0,delta_rise=0.75_fall=0.25
CAY-681,dog,1,delta_rise=0.75_fall=0.25
CAY-681,cat,0,delta_rise=0.75_fall=0.25
CAY-681,gorilla,1,delta_rise=0.75_fall=0.25
CAY-681,primate,1,delta_rise=0.75_fall=0.25
CAY-681,ape,1,delta_rise=0.75_fall=0.25
CAY-681,insect,0,delta_rise=0.75_fall=0.25
CAY-681,butterfly,0,delta_rise=0.75_fall=0.25
CAY-681,ladybug,0,delta_rise=0.75_fall=0.25
CAY-681,beetle,0,delta_rise=0.75_fall=0.25
CAY-681,worm,1,delta_rise=0.75_fall=0.25
CAY-681,ant,1,delta_rise=0.75_fall=0.25
CAY-681,lizard,1,delta_rise=0.75_fall=0.25
CAY-681,insect,1,delta_rise=0.75_fall=0.25
CAY-681,human,1,delta_rise=0.75_fall=0.25
CAY-681,robin,1,delta_rise=0.75_fall=0.25
CAY-681,cardinal,0,delta_rise=0.75_fall=0.25
CAY-681,bird,0,delta_rise=0.75_fall=0.25
CAY-681,penguin,2,delta_rise=0.75_fall=0.5
CAY-681,snake,1,delta_rise=0.75_fall=0.5
CAY-681,elephant,0,delta_rise=0.75_fall=0.5
CAY-681,african,0,delta_rise=0.75_fall=0.5
CAY-681,dog,1,delta_rise=0.75_fall=0.5
CAY-681,cat,0,delta_rise=0.75_fall=0.5
CAY-681,gorilla,1,delta_rise=0.75_fall=0.5
CAY-681,primate,1,delta_rise=0.75_fall=0.5
CAY-681,ape,1,delta_rise=0.75_fall=0.5
CAY-681,insect,0,delta_rise=0.75_fall=0.5
CAY-681,butterfly,0,delta_rise=0.75_fall=0.5
CAY-681,ladybug,0,delta_rise=0.75_fall=0.5
CAY-681,beetle,0,delta_rise=0.75_fall=0.5
CAY-681,worm,1,delta_rise=0.75_fall=0.5
CAY-681,ant,1,delta_rise=0.75_fall=0.5
CAY-681,lizard,1,delta_rise=0.75_fall=0.5
CAY-681,insect,1,delta_rise=0.75_fall=0.5
CAY-681,human,1,delta_rise=0.75_fall=0.5
CAY-681,robin,1,delta_rise=0.75_fall=0.5
CAY-681,cardinal,0,delta_rise=0.75_fall=0.5
CAY-681,bird,0,delta_rise=0.75_fall=0.5
CAY-681,penguin,2,delta_rise=0.75_fall=0.75
CAY-681,snake,1,delta_rise=0.75_fall=0.75
CAY-681,elephant,0,delta_rise=0.75_fall=0.75
CAY-681,african,0,delta_rise=0.75_fall=0.75
CAY-681,dog,1,delta_rise=0.75_fall=0.75
CAY-681,cat,0,delta_rise=0.75_fall=0.75
CAY-681,gorilla,1,delta_rise=0.75_fall=0.75
CAY-681,primate,1,delta_rise=0.75_fall=0.75
CAY-681,ape,1,delta_rise=0.75_fall=0.75
CAY-681,insect,0,delta_rise=0.75_fall=0.75
CAY-681,butterfly,0,delta_rise=0.75_fall=0.75
CAY-681,ladybug,0,delta_rise=0.75_fall=0.75
CAY-681,beetle,0,delta_rise=0.75_fall=0.75
CAY-681,worm,0,delta_rise=0.75_fall=0.75
CAY-681,ant,0,delta_rise=0.75_fall=0.75
CAY-681,lizard,0,delta_rise=0.75_fall=0.75
CAY-681,insect,0,delta_rise=0.75_fall=0.75
CAY-681,human,0,delta_rise=0.75_fall=0.75
CAY-681,robin,1,delta_rise=0.75_fall=0.75
CAY-681,cardinal,0,delta_rise=0.75_fall=0.75
CAY-681,bird,0,delta_rise=0.75_fall=0.75
CAY-681,penguin,2,delta_rise=0.75_fall=1.0
CAY-681,snake,1,delta_rise=0.75_fall=1.0
CAY-681,elephant,0,delta_rise=0.75_fall=1.0
CAY-681,african,0,delta_rise=0.75_fall=1.0
CAY-681,dog,0,delta_rise=0.75_fall=1.0
CAY-681,cat,0,delta_rise=0.75_fall=1.0
CAY-681,gorilla,1,delta_rise=0.75_fall=1.0
CAY-681,primate,1,delta_rise=0.75_fall=1.0
CAY-681,ape,1,delta_rise=0.75_fall=1.0
CAY-681,insect,0,delta_rise=0.75_fall=1.0
CAY-681,butterfly,0,delta_rise=0.75_fall=1.0
CAY-681,ladybug,0,delta_rise=0.75_fall=1.0
CAY-681,beetle,0,delta_rise=0.75_fall=1.0
CAY-681,worm,0,delta_rise=0.75_fall=1.0
CAY-681,ant,0,delta_rise=0.75_fall=1.0
CAY-681,lizard,0,delta_rise=0.75_fall=1.0
CAY-681,insect,0,delta_rise=0.75_fall=1.0
CAY-681,human,0,delta_rise=0.75_fall=1.0
CAY-681,robin,1,delta_rise=0.75_fall=1.0
CAY-681,cardinal,0,delta_rise=0.75_fall=1.0
CAY-681,bird,0,delta_rise=0.75_fall=1.0
CAY-681,penguin,2,delta_rise=1.0_fall=0.0
CAY-681,snake,1,delta_rise=1.0_fall=0.0
CAY-681,elephant,0,delta_rise=1.0_fall=0.0
CAY-681,african,1,delta_rise=1.0_fall=0.0
CAY-681,dog,1,delta_rise=1.0_fall=0.0
CAY-681,cat,0,delta_rise=1.0_fall=0.0
CAY-681,gorilla,1,delta_rise=1.0_fall=0.0
CAY-681,primate,1,delta_rise=1.0_fall=0.0
CAY-681,ape,1,delta_rise=1.0_fall=0.0
CAY-681,insect,1,delta_rise=1.0_fall=0.0
CAY-681,butterfly,1,delta_rise=1.0_fall=0.0
CAY-681,ladybug,1,delta_rise=1.0_fall=0.0
CAY-681,beetle,1,delta_rise=1.0_fall=0.0
CAY-681,worm,1,delta_rise=1.0_fall=0.0
CAY-681,ant,1,delta_rise=1.0_fall=0.0
CAY-681,lizard,1,delta_rise=1.0_fall=0.0
CAY-681,insect,1,delta_rise=1.0_fall=0.0
CAY-681,human,1,delta_rise=1.0_fall=0.0
CAY-681,robin,1,delta_rise=1.0_fall=0.0
CAY-681,cardinal,0,delta_rise=1.0_fall=0.0
CAY-681,bird,0,delta_rise=1.0_fall=0.0
CAY-681,penguin,2,delta_rise=1.0_fall=0.25
CAY-681,snake,1,delta_rise=1.0_fall=0.25
CAY-681,elephant,0,delta_rise=1.0_fall=0.25
CAY-681,african,0,delta_rise=1.0_fall=0.25
CAY-681,dog,1,delta_rise=1.0_fall=0.25
CAY-681,cat,0,delta_rise=1.0_fall=0.25
CAY-681,gorilla,1,delta_rise=1.0_fall=0.25
CAY-681,primate,1,delta_rise=1.0_fall=0.25
CAY-681,ape,1,delta_rise=1.0_fall=0.25
CAY-681,insect,1,delta_rise=1.0_fall=0.25
CAY-681,butterfly,1,delta_rise=1.0_fall=0.25
CAY-681,ladybug,1,delta_rise=1.0_fall=0.25
CAY-681,beetle,1,delta_rise=1.0_fall=0.25
CAY-681,worm,1,delta_rise=1.0_fall=0.25
CAY-681,ant,1,delta_rise=1.0_fall=0.25
CAY-681,lizard,1,delta_rise=1.0_fall=0.25
CAY-681,insect,1,delta_rise=1.0_fall=0.25
CAY-681,human,1,delta_rise=1.0_fall=0.25
CAY-681,robin,1,delta_rise=1.0_fall=0.25
CAY-681,cardinal,0,delta_rise=1.0_fall=0.25
CAY-681,bird,0,delta_rise=1.0_fall=0.25
CAY-681,penguin,2,delta_rise=1.0_fall=0.5
CAY-681,snake,1,delta_rise=1.0_fall=0.5
CAY-681,elephant,0,delta_rise=1.0_fall=0.5
CAY-681,african,0,delta_rise=1.0_fall=0.5
CAY-681,dog,1,delta_rise=1.0_fall=0.5
CAY-681,cat,0,delta_rise=1.0_fall=0.5
CAY-681,gorilla,1,delta_rise=1.0_fall=0.5
CAY-681,primate,1,delta_rise=1.0_fall=0.5
CAY-681,ape,1,delta_rise=1.0_fall=0.5
CAY-681,insect,1,delta_rise=1.0_fall=0.5
CAY-681,butterfly,1,delta_rise=1.0_fall=0.5
CAY-681,ladybug,1,delta_rise=1.0_fall=0.5
CAY-681,beetle,1,delta_rise=1.0_fall=0.5
CAY-681,worm,1,delta_rise=1.0_fall=0.5
CAY-681,ant,1,delta_rise=1.0_fall=0.5
CAY-681,lizard,1,delta_rise=1.0_fall=0.5
CAY-681,insect,1,delta_rise=1.0_fall=0.5
CAY-681,human,1,delta_rise=1.0_fall=0.5
CAY-681,robin,1,delta_rise=1.0_fall=0.5
CAY-681,cardinal,0,delta_rise=1.0_fall=0.5
CAY-681,bird,0,delta_rise=1.0_fall=0.5
CAY-681,penguin,2,delta_rise=1.0_fall=0.75
CAY-681,snake,1,delta_rise=1.0_fall=0.75
CAY-681,elephant,0,delta_rise=1.0_fall=0.75
CAY-681,african,0,delta_rise=1.0_fall=0.75
CAY-681,dog,1,delta_rise=1.0_fall=0.75
CAY-681,cat,0,delta_rise=1.0_fall=0.75
CAY-681,gorilla,1,delta_rise=1.0_fall=0.75
CAY-681,primate,1,delta_rise=1.0_fall=0.75
CAY-681,ape,1,delta_rise=1.0_fall=0.75
CAY-681,insect,1,delta_rise=1.0_fall=0.75
CAY-681,butterfly,1,delta_rise=1.0_fall=0.75
CAY-681,ladybug,1,delta_rise=1.0_fall=0.75
CAY-681,beetle,1,delta_rise=1.0_fall=0.75
CAY-681,worm,1,delta_rise=1.0_fall=0.75
CAY-681,ant,1,delta_rise=1.0_fall=0.75
CAY-681,lizard,1,delta_rise=1.0_fall=0.75
CAY-681,insect,1,delta_rise=1.0_fall=0.75
CAY-681,human,1,delta_rise=1.0_fall=0.75
CAY-681,robin,1,delta_rise=1.0_fall=0.75
CAY-681,cardinal,0,delta_rise=1.0_fall=0.75
CAY-681,bird,0,delta_rise=1.0_fall=0.75
CAY-681,penguin,2,delta_rise=1.0_fall=1.0
CAY-681,snake,1,delta_rise=1.0_fall=1.0
CAY-681,elephant,0,delta_rise=1.0_fall=1.0
CAY-681,african,0,delta_rise=1.0_fall=1.0
CAY-681,dog,0,delta_rise=1.0_fall=1.0
CAY-681,cat,0,delta_rise=1.0_fall=1.0
CAY-681,gorilla,1,delta_rise=1.0_fall=1.0
CAY-681,primate,1,delta_rise=1.0_fall=1.0
CAY-681,ape,1,delta_rise=1.0_fall=1.0
CAY-681,insect,1,delta_rise=1.0_fall=1.0
CAY-681,butterfly,1,delta_rise=1.0_fall=1.0
CAY-681,ladybug,1,delta_rise=1.0_fall=1.0
CAY-681,beetle,1,delta_rise=1.0_fall=1.0
CAY-681,worm,1,delta_rise=1.0_fall=1.0
CAY-681,ant,1,delta_rise=1.0_fall=1.0
CAY-681,lizard,1,delta_rise=1.0_fall=1.0
CAY-681,insect,1,delta_rise=1.0_fall=1.0
CAY-681,human,1,delta_rise=1.0_fall=1.0
CAY-681,robin,1,delta_rise=1.0_fall=1.0
CAY-681,cardinal,0,delta_rise=1.0_fall=1.0
CAY-681,bird,0,delta_rise=1.0_fall=1.0
