Subject,Fluency_Item,Switch_Value,Switch_Method
CBJ-697,primate,1,delta_rise=0.0_fall=0.25
CBJ-697,squirrel,1,delta_rise=0.0_fall=0.25
CBJ-697,zebra,0,delta_rise=0.0_fall=0.25
CBJ-697,elephant,0,delta_rise=0.0_fall=0.25
CBJ-697,jaguar,1,delta_rise=0.0_fall=0.25
CBJ-697,feline,1,delta_rise=0.0_fall=0.25
CBJ-697,rhinoceros,0,delta_rise=0.0_fall=0.25
CBJ-697,asian,0,delta_rise=0.0_fall=0.25
CBJ-697,australian,0,delta_rise=0.0_fall=0.25
CBJ-697,insect,1,delta_rise=0.0_fall=0.25
CBJ-697,beaver,0,delta_rise=0.0_fall=0.25
CBJ-697,porcupine,0,delta_rise=0.0_fall=0.25
CBJ-697,insect,0,delta_rise=0.0_fall=0.25
CBJ-697,zebra,1,delta_rise=0.0_fall=0.25
CBJ-697,lion,2,delta_rise=0.0_fall=0.5
CBJ-697,tiger,0,delta_rise=0.0_fall=0.5
CBJ-697,bird,1,delta_rise=0.0_fall=0.5
CBJ-697,monkey,1,delta_rise=0.0_fall=0.5
CBJ-697,parrot,0,delta_rise=0.0_fall=0.5
CBJ-697,ferret,1,delta_rise=0.0_fall=0.5
CBJ-697,cat,1,delta_rise=0.0_fall=0.5
CBJ-697,dog,0,delta_rise=0.0_fall=0.5
CBJ-697,fish,1,delta_rise=0.0_fall=0.5
CBJ-697,primate,1,delta_rise=0.0_fall=0.5
CBJ-697,squirrel,1,delta_rise=0.0_fall=0.5
CBJ-697,zebra,0,delta_rise=0.0_fall=0.5
CBJ-697,elephant,0,delta_rise=0.0_fall=0.5
CBJ-697,jaguar,0,delta_rise=0.0_fall=0.5
CBJ-697,feline,1,delta_rise=0.0_fall=0.5
CBJ-697,rhinoceros,0,delta_rise=0.0_fall=0.5
CBJ-697,asian,0,delta_rise=0.0_fall=0.5
CBJ-697,australian,0,delta_rise=0.0_fall=0.5
CBJ-697,insect,1,delta_rise=0.0_fall=0.5
CBJ-697,beaver,0,delta_rise=0.0_fall=0.5
CBJ-697,porcupine,0,delta_rise=0.0_fall=0.5
CBJ-697,insect,0,delta_rise=0.0_fall=0.5
CBJ-697,zebra,0,delta_rise=0.0_fall=0.5
CBJ-697,lion,2,delta_rise=0.0_fall=0.75
CBJ-697,tiger,0,delta_rise=0.0_fall=0.75
CBJ-697,bird,1,delta_rise=0.0_fall=0.75
CBJ-697,monkey,1,delta_rise=0.0_fall=0.75
CBJ-697,parrot,0,delta_rise=0.0_fall=0.75
CBJ-697,ferret,1,delta_rise=0.0_fall=0.75
CBJ-697,cat,1,delta_rise=0.0_fall=0.75
CBJ-697,dog,0,delta_rise=0.0_fall=0.75
CBJ-697,fish,1,delta_rise=0.0_fall=0.75
CBJ-697,primate,1,delta_rise=0.0_fall=0.75
CBJ-697,squirrel,1,delta_rise=0.0_fall=0.75
CBJ-697,zebra,0,delta_rise=0.0_fall=0.75
CBJ-697,elephant,0,delta_rise=0.0_fall=0.75
CBJ-697,jaguar,0,delta_rise=0.0_fall=0.75
CBJ-697,feline,1,delta_rise=0.0_fall=0.75
CBJ-697,rhinoceros,0,delta_rise=0.0_fall=0.75
CBJ-697,asian,0,delta_rise=0.0_fall=0.75
CBJ-697,australian,0,delta_rise=0.0_fall=0.75
CBJ-697,insect,1,delta_rise=0.0_fall=0.75
CBJ-697,beaver,0,delta_rise=0.0_fall=0.75
CBJ-697,porcupine,0,delta_rise=0.0_fall=0.75
CBJ-697,insect,0,delta_rise=0.0_fall=0.75
CBJ-697,zebra,0,delta_rise=0.0_fall=0.75
CBJ-697,lion,2,delta_rise=0.0_fall=1.0
CBJ-697,tiger,0,delta_rise=0.0_fall=1.0
CBJ-697,bird,1,delta_rise=0.0_fall=1.0
CBJ-697,monkey,1,delta_rise=0.0_fall=1.0
CBJ-697,parrot,0,delta_rise=0.0_fall=1.0
CBJ-697,ferret,1,delta_rise=0.0_fall=1.0
CBJ-697,cat,1,delta_rise=0.0_fall=1.0
CBJ-697,dog,0,delta_rise=0.0_fall=1.0
CBJ-697,fish,1,delta_rise=0.0_fall=1.0
CBJ-697,primate,1,delta_rise=0.0_fall=1.0
CBJ-697,squirrel,1,delta_rise=0.0_fall=1.0
CBJ-697,zebra,0,delta_rise=0.0_fall=1.0
CBJ-697,elephant,0,delta_rise=0.0_fall=1.0
CBJ-697,jaguar,0,delta_rise=0.0_fall=1.0
CBJ-697,feline,0,delta_rise=0.0_fall=1.0
CBJ-697,rhinoceros,0,delta_rise=0.0_fall=1.0
CBJ-697,asian,0,delta_rise=0.0_fall=1.0
CBJ-697,australian,0,delta_rise=0.0_fall=1.0
CBJ-697,insect,1,delta_rise=0.0_fall=1.0
CBJ-697,beaver,0,delta_rise=0.0_fall=1.0
CBJ-697,porcupine,0,delta_rise=0.0_fall=1.0
CBJ-697,insect,0,delta_rise=0.0_fall=1.0
CBJ-697,zebra,0,delta_rise=0.0_fall=1.0
CBJ-697,lion,2,delta_rise=0.25_fall=0.0
CBJ-697,tiger,0,delta_rise=0.25_fall=0.0
CBJ-697,bird,1,delta_rise=0.25_fall=0.0
CBJ-697,monkey,1,delta_rise=0.25_fall=0.0
CBJ-697,parrot,0,delta_rise=0.25_fall=0.0
CBJ-697,ferret,1,delta_rise=0.25_fall=0.0
CBJ-697,cat,1,delta_rise=0.25_fall=0.0
CBJ-697,dog,0,delta_rise=0.25_fall=0.0
CBJ-697,fish,1,delta_rise=0.25_fall=0.0
CBJ-697,primate,1,delta_rise=0.25_fall=0.0
CBJ-697,squirrel,1,delta_rise=0.25_fall=0.0
CBJ-697,zebra,0,delta_rise=0.25_fall=0.0
CBJ-697,elephant,0,delta_rise=0.25_fall=0.0
CBJ-697,jaguar,1,delta_rise=0.25_fall=0.0
CBJ-697,feline,1,delta_rise=0.25_fall=0.0
CBJ-697,rhinoceros,1,delta_rise=0.25_fall=0.0
CBJ-697,asian,0,delta_rise=0.25_fall=0.0
CBJ-697,australian,0,delta_rise=0.25_fall=0.0
CBJ-697,insect,1,delta_rise=0.25_fall=0.0
CBJ-697,beaver,0,delta_rise=0.25_fall=0.0
CBJ-697,porcupine,0,delta_rise=0.25_fall=0.0
CBJ-697,insect,0,delta_rise=0.25_fall=0.0
CBJ-697,zebra,1,delta_rise=0.25_fall=0.0
CBJ-697,lion,2,delta_rise=0.25_fall=0.25
CBJ-697,tiger,0,delta_rise=0.25_fall=0.25
CBJ-697,bird,1,delta_rise=0.25_fall=0.25
CBJ-697,monkey,1,delta_rise=0.25_fall=0.25
CBJ-697,parrot,0,delta_rise=0.25_fall=0.25
CBJ-697,ferret,1,delta_rise=0.25_fall=0.25
CBJ-697,cat,1,delta_rise=0.25_fall=0.25
CBJ-697,dog,0,delta_rise=0.25_fall=0.25
CBJ-697,fish,1,delta_rise=0.25_fall=0.25
CBJ-697,primate,1,delta_rise=0.25_fall=0.25
CBJ-697,squirrel,1,delta_rise=0.25_fall=0.25
CBJ-697,zebra,0,delta_rise=0.25_fall=0.25
CBJ-697,elephant,0,delta_rise=0.25_fall=0.25
CBJ-697,jaguar,1,delta_rise=0.25_fall=0.25
CBJ-697,feline,1,delta_rise=0.25_fall=0.25
CBJ-697,rhinoceros,1,delta_rise=0.25_fall=0.25
CBJ-697,asian,0,delta_rise=0.25_fall=0.25
CBJ-697,australian,0,delta_rise=0.25_fall=0.25
CBJ-697,insect,1,delta_rise=0.25_fall=0.25
CBJ-697,beaver,0,delta_rise=0.25_fall=0.25
CBJ-697,porcupine,0,delta_rise=0.25_fall=0.25
CBJ-697,insect,0,delta_rise=0.25_fall=0.25
CBJ-697,zebra,1,delta_rise=0.25_fall=0.25
CBJ-697,lion,2,delta_rise=0.25_fall=0.5
CBJ-697,tiger,0,delta_rise=0.25_fall=0.5
CBJ-697,bird,1,delta_rise=0.25_fall=0.5
CBJ-697,monkey,1,delta_rise=0.25_fall=0.5
CBJ-697,parrot,0,delta_rise=0.25_fall=0.5
CBJ-697,ferret,1,delta_rise=0.25_fall=0.5
CBJ-697,cat,1,delta_rise=0.25_fall=0.5
CBJ-697,dog,0,delta_rise=0.25_fall=0.5
CBJ-697,fish,1,delta_rise=0.25_fall=0.5
CBJ-697,primate,1,delta_rise=0.25_fall=0.5
CBJ-697,squirrel,1,delta_rise=0.25_fall=0.5
CBJ-697,zebra,0,delta_rise=0.25_fall=0.5
CBJ-697,elephant,0,delta_rise=0.25_fall=0.5
CBJ-697,jaguar,0,delta_rise=0.25_fall=0.5
CBJ-697,feline,1,delta_rise=0.25_fall=0.5
CBJ-697,rhinoceros,1,delta_rise=0.25_fall=0.5
CBJ-697,asian,0,delta_rise=0.25_fall=0.5
CBJ-697,australian,0,delta_rise=0.25_fall=0.5
CBJ-697,insect,1,delta_rise=0.25_fall=0.5
CBJ-697,beaver,0,delta_rise=0.25_fall=0.5
CBJ-697,porcupine,0,delta_rise=0.25_fall=0.5
CBJ-697,insect,0,delta_rise=0.25_fall=0.5
CBJ-697,zebra,0,delta_rise=0.25_fall=0.5
CBJ-697,lion,2,delta_rise=0.25_fall=0.75
CBJ-697,tiger,0,delta_rise=0.25_fall=0.75
CBJ-697,bird,1,delta_rise=0.25_fall=0.75
CBJ-697,monkey,1,delta_rise=0.25_fall=0.75
CBJ-697,parrot,0,delta_rise=0.25_fall=0.75
CBJ-697,ferret,1,delta_rise=0.25_fall=0.75
CBJ-697,cat,1,delta_rise=0.25_fall=0.75
CBJ-697,dog,0,delta_rise=0.25_fall=0.75
CBJ-697,fish,1,delta_rise=0.25_fall=0.75
CBJ-697,primate,1,delta_rise=0.25_fall=0.75
CBJ-697,squirrel,1,delta_rise=0.25_fall=0.75
CBJ-697,zebra,0,delta_rise=0.25_fall=0.75
CBJ-697,elephant,0,delta_rise=0.25_fall=0.75
CBJ-697,jaguar,0,delta_rise=0.25_fall=0.75
CBJ-697,feline,1,delta_rise=0.25_fall=0.75
CBJ-697,rhinoceros,1,delta_rise=0.25_fall=0.75
CBJ-697,asian,0,delta_rise=0.25_fall=0.75
CBJ-697,australian,0,delta_rise=0.25_fall=0.75
CBJ-697,insect,1,delta_rise=0.25_fall=0.75
CBJ-697,beaver,0,delta_rise=0.25_fall=0.75
CBJ-697,porcupine,0,delta_rise=0.25_fall=0.75
CBJ-697,insect,0,delta_rise=0.25_fall=0.75
CBJ-697,zebra,0,delta_rise=0.25_fall=0.75
CBJ-697,lion,2,delta_rise=0.25_fall=1.0
CBJ-697,tiger,0,delta_rise=0.25_fall=1.0
CBJ-697,bird,1,delta_rise=0.25_fall=1.0
CBJ-697,monkey,1,delta_rise=0.25_fall=1.0
CBJ-697,parrot,0,delta_rise=0.25_fall=1.0
CBJ-697,ferret,1,delta_rise=0.25_fall=1.0
CBJ-697,cat,1,delta_rise=0.25_fall=1.0
CBJ-697,dog,0,delta_rise=0.25_fall=1.0
CBJ-697,fish,1,delta_rise=0.25_fall=1.0
CBJ-697,primate,1,delta_rise=0.25_fall=1.0
CBJ-697,squirrel,1,delta_rise=0.25_fall=1.0
CBJ-697,zebra,0,delta_rise=0.25_fall=1.0
CBJ-697,elephant,0,delta_rise=0.25_fall=1.0
CBJ-697,jaguar,0,delta_rise=0.25_fall=1.0
CBJ-697,feline,0,delta_rise=0.25_fall=1.0
CBJ-697,rhinoceros,0,delta_rise=0.25_fall=1.0
CBJ-697,asian,0,delta_rise=0.25_fall=1.0
CBJ-697,australian,0,delta_rise=0.25_fall=1.0
CBJ-697,insect,1,delta_rise=0.25_fall=1.0
CBJ-697,beaver,0,delta_rise=0.25_fall=1.0
CBJ-697,porcupine,0,delta_rise=0.25_fall=1.0
CBJ-697,insect,0,delta_rise=0.25_fall=1.0
CBJ-697,zebra,0,delta_rise=0.25_fall=1.0
CBJ-697,lion,2,delta_rise=0.5_fall=0.0
CBJ-697,tiger,0,delta_rise=0.5_fall=0.0
CBJ-697,bird,1,delta_rise=0.5_fall=0.0
CBJ-697,monkey,1,delta_rise=0.5_fall=0.0
CBJ-697,parrot,0,delta_rise=0.5_fall=0.0
CBJ-697,ferret,1,delta_rise=0.5_fall=0.0
CBJ-697,cat,1,delta_rise=0.5_fall=0.0
CBJ-697,dog,0,delta_rise=0.5_fall=0.0
CBJ-697,fish,1,delta_rise=0.5_fall=0.0
CBJ-697,primate,1,delta_rise=0.5_fall=0.0
CBJ-697,squirrel,1,delta_rise=0.5_fall=0.0
CBJ-697,zebra,0,delta_rise=0.5_fall=0.0
CBJ-697,elephant,0,delta_rise=0.5_fall=0.0
CBJ-697,jaguar,1,delta_rise=0.5_fall=0.0
CBJ-697,feline,1,delta_rise=0.5_fall=0.0
CBJ-697,rhinoceros,1,delta_rise=0.5_fall=0.0
CBJ-697,asian,0,delta_rise=0.5_fall=0.0
CBJ-697,australian,0,delta_rise=0.5_fall=0.0
CBJ-697,insect,1,delta_rise=0.5_fall=0.0
CBJ-697,beaver,0,delta_rise=0.5_fall=0.0
CBJ-697,porcupine,0,delta_rise=0.5_fall=0.0
CBJ-697,insect,0,delta_rise=0.5_fall=0.0
CBJ-697,zebra,1,delta_rise=0.5_fall=0.0
CBJ-697,lion,2,delta_rise=0.5_fall=0.25
CBJ-697,tiger,0,delta_rise=0.5_fall=0.25
CBJ-697,bird,1,delta_rise=0.5_fall=0.25
CBJ-697,monkey,1,delta_rise=0.5_fall=0.25
CBJ-697,parrot,0,delta_rise=0.5_fall=0.25
CBJ-697,ferret,1,delta_rise=0.5_fall=0.25
CBJ-697,cat,1,delta_rise=0.5_fall=0.25
CBJ-697,dog,0,delta_rise=0.5_fall=0.25
CBJ-697,fish,1,delta_rise=0.5_fall=0.25
CBJ-697,primate,1,delta_rise=0.5_fall=0.25
CBJ-697,squirrel,1,delta_rise=0.5_fall=0.25
CBJ-697,zebra,0,delta_rise=0.5_fall=0.25
CBJ-697,elephant,0,delta_rise=0.5_fall=0.25
CBJ-697,jaguar,1,delta_rise=0.5_fall=0.25
CBJ-697,feline,1,delta_rise=0.5_fall=0.25
CBJ-697,rhinoceros,1,delta_rise=0.5_fall=0.25
CBJ-697,asian,0,delta_rise=0.5_fall=0.25
CBJ-697,australian,0,delta_rise=0.5_fall=0.25
CBJ-697,insect,1,delta_rise=0.5_fall=0.25
CBJ-697,beaver,0,delta_rise=0.5_fall=0.25
CBJ-697,porcupine,0,delta_rise=0.5_fall=0.25
CBJ-697,insect,0,delta_rise=0.5_fall=0.25
CBJ-697,zebra,1,delta_rise=0.5_fall=0.25
CBJ-697,lion,2,delta_rise=0.5_fall=0.5
CBJ-697,tiger,0,delta_rise=0.5_fall=0.5
CBJ-697,bird,1,delta_rise=0.5_fall=0.5
CBJ-697,monkey,1,delta_rise=0.5_fall=0.5
CBJ-697,parrot,0,delta_rise=0.5_fall=0.5
CBJ-697,ferret,1,delta_rise=0.5_fall=0.5
CBJ-697,cat,1,delta_rise=0.5_fall=0.5
CBJ-697,dog,0,delta_rise=0.5_fall=0.5
CBJ-697,fish,1,delta_rise=0.5_fall=0.5
CBJ-697,primate,1,delta_rise=0.5_fall=0.5
CBJ-697,squirrel,1,delta_rise=0.5_fall=0.5
CBJ-697,zebra,0,delta_rise=0.5_fall=0.5
CBJ-697,elephant,0,delta_rise=0.5_fall=0.5
CBJ-697,jaguar,0,delta_rise=0.5_fall=0.5
CBJ-697,feline,1,delta_rise=0.5_fall=0.5
CBJ-697,rhinoceros,1,delta_rise=0.5_fall=0.5
CBJ-697,asian,0,delta_rise=0.5_fall=0.5
CBJ-697,australian,0,delta_rise=0.5_fall=0.5
CBJ-697,insect,1,delta_rise=0.5_fall=0.5
CBJ-697,beaver,0,delta_rise=0.5_fall=0.5
CBJ-697,porcupine,0,delta_rise=0.5_fall=0.5
CBJ-697,insect,0,delta_rise=0.5_fall=0.5
CBJ-697,zebra,0,delta_rise=0.5_fall=0.5
CBJ-697,lion,2,delta_rise=0.5_fall=0.75
CBJ-697,tiger,0,delta_rise=0.5_fall=0.75
CBJ-697,bird,1,delta_rise=0.5_fall=0.75
CBJ-697,monkey,1,delta_rise=0.5_fall=0.75
CBJ-697,parrot,0,delta_rise=0.5_fall=0.75
CBJ-697,ferret,1,delta_rise=0.5_fall=0.75
CBJ-697,cat,1,delta_rise=0.5_fall=0.75
CBJ-697,dog,0,delta_rise=0.5_fall=0.75
CBJ-697,fish,1,delta_rise=0.5_fall=0.75
CBJ-697,primate,1,delta_rise=0.5_fall=0.75
CBJ-697,squirrel,1,delta_rise=0.5_fall=0.75
CBJ-697,zebra,0,delta_rise=0.5_fall=0.75
CBJ-697,elephant,0,delta_rise=0.5_fall=0.75
CBJ-697,jaguar,0,delta_rise=0.5_fall=0.75
CBJ-697,feline,1,delta_rise=0.5_fall=0.75
CBJ-697,rhinoceros,1,delta_rise=0.5_fall=0.75
CBJ-697,asian,0,delta_rise=0.5_fall=0.75
CBJ-697,australian,0,delta_rise=0.5_fall=0.75
CBJ-697,insect,1,delta_rise=0.5_fall=0.75
CBJ-697,beaver,0,delta_rise=0.5_fall=0.75
CBJ-697,porcupine,0,delta_rise=0.5_fall=0.75
CBJ-697,insect,0,delta_rise=0.5_fall=0.75
CBJ-697,zebra,0,delta_rise=0.5_fall=0.75
CBJ-697,lion,2,delta_rise=0.5_fall=1.0
CBJ-697,tiger,0,delta_rise=0.5_fall=1.0
CBJ-697,bird,1,delta_rise=0.5_fall=1.0
CBJ-697,monkey,1,delta_rise=0.5_fall=1.0
CBJ-697,parrot,0,delta_rise=0.5_fall=1.0
CBJ-697,ferret,1,delta_rise=0.5_fall=1.0
CBJ-697,cat,1,delta_rise=0.5_fall=1.0
CBJ-697,dog,0,delta_rise=0.5_fall=1.0
CBJ-697,fish,1,delta_rise=0.5_fall=1.0
CBJ-697,primate,1,delta_rise=0.5_fall=1.0
CBJ-697,squirrel,1,delta_rise=0.5_fall=1.0
CBJ-697,zebra,0,delta_rise=0.5_fall=1.0
CBJ-697,elephant,0,delta_rise=0.5_fall=1.0
CBJ-697,jaguar,0,delta_rise=0.5_fall=1.0
CBJ-697,feline,0,delta_rise=0.5_fall=1.0
CBJ-697,rhinoceros,0,delta_rise=0.5_fall=1.0
CBJ-697,asian,0,delta_rise=0.5_fall=1.0
CBJ-697,australian,0,delta_rise=0.5_fall=1.0
CBJ-697,insect,1,delta_rise=0.5_fall=1.0
CBJ-697,beaver,0,delta_rise=0.5_fall=1.0
CBJ-697,porcupine,0,delta_rise=0.5_fall=1.0
CBJ-697,insect,0,delta_rise=0.5_fall=1.0
CBJ-697,zebra,0,delta_rise=0.5_fall=1.0
CBJ-697,lion,2,delta_rise=0.75_fall=0.0
CBJ-697,tiger,0,delta_rise=0.75_fall=0.0
CBJ-697,bird,1,delta_rise=0.75_fall=0.0
CBJ-697,monkey,1,delta_rise=0.75_fall=0.0
CBJ-697,parrot,0,delta_rise=0.75_fall=0.0
CBJ-697,ferret,1,delta_rise=0.75_fall=0.0
CBJ-697,cat,1,delta_rise=0.75_fall=0.0
CBJ-697,dog,0,delta_rise=0.75_fall=0.0
CBJ-697,fish,1,delta_rise=0.75_fall=0.0
CBJ-697,primate,1,delta_rise=0.75_fall=0.0
CBJ-697,squirrel,1,delta_rise=0.75_fall=0.0
CBJ-697,zebra,0,delta_rise=0.75_fall=0.0
CBJ-697,elephant,0,delta_rise=0.75_fall=0.0
CBJ-697,jaguar,1,delta_rise=0.75_fall=0.0
CBJ-697,feline,1,delta_rise=0.75_fall=0.0
CBJ-697,rhinoceros,1,delta_rise=0.75_fall=0.0
CBJ-697,asian,0,delta_rise=0.75_fall=0.0
CBJ-697,australian,0,delta_rise=0.75_fall=0.0
CBJ-697,insect,1,delta_rise=0.75_fall=0.0
CBJ-697,beaver,0,delta_rise=0.75_fall=0.0
CBJ-697,porcupine,0,delta_rise=0.75_fall=0.0
CBJ-697,insect,0,delta_rise=0.75_fall=0.0
CBJ-697,zebra,1,delta_rise=0.75_fall=0.0
CBJ-697,lion,2,delta_rise=0.75_fall=0.25
CBJ-697,tiger,0,delta_rise=0.75_fall=0.25
CBJ-697,bird,1,delta_rise=0.75_fall=0.25
CBJ-697,monkey,1,delta_rise=0.75_fall=0.25
CBJ-697,parrot,0,delta_rise=0.75_fall=0.25
CBJ-697,ferret,1,delta_rise=0.75_fall=0.25
CBJ-697,cat,1,delta_rise=0.75_fall=0.25
CBJ-697,dog,0,delta_rise=0.75_fall=0.25
CBJ-697,fish,1,delta_rise=0.75_fall=0.25
CBJ-697,primate,1,delta_rise=0.75_fall=0.25
CBJ-697,squirrel,1,delta_rise=0.75_fall=0.25
CBJ-697,zebra,0,delta_rise=0.75_fall=0.25
CBJ-697,elephant,0,delta_rise=0.75_fall=0.25
CBJ-697,jaguar,1,delta_rise=0.75_fall=0.25
CBJ-697,feline,1,delta_rise=0.75_fall=0.25
CBJ-697,rhinoceros,1,delta_rise=0.75_fall=0.25
CBJ-697,asian,0,delta_rise=0.75_fall=0.25
CBJ-697,australian,0,delta_rise=0.75_fall=0.25
CBJ-697,insect,1,delta_rise=0.75_fall=0.25
CBJ-697,beaver,0,delta_rise=0.75_fall=0.25
CBJ-697,porcupine,0,delta_rise=0.75_fall=0.25
CBJ-697,insect,0,delta_rise=0.75_fall=0.25
CBJ-697,zebra,1,delta_rise=0.75_fall=0.25
CBJ-697,lion,2,delta_rise=0.75_fall=0.5
CBJ-697,tiger,0,delta_rise=0.75_fall=0.5
CBJ-697,bird,1,delta_rise=0.75_fall=0.5
CBJ-697,monkey,1,delta_rise=0.75_fall=0.5
CBJ-697,parrot,0,delta_rise=0.75_fall=0.5
CBJ-697,ferret,1,delta_rise=0.75_fall=0.5
CBJ-697,cat,1,delta_rise=0.75_fall=0.5
CBJ-697,dog,0,delta_rise=0.75_fall=0.5
CBJ-697,fish,1,delta_rise=0.75_fall=0.5
CBJ-697,primate,1,delta_rise=0.75_fall=0.5
CBJ-697,squirrel,1,delta_rise=0.75_fall=0.5
CBJ-697,zebra,0,delta_rise=0.75_fall=0.5
CBJ-697,elephant,0,delta_rise=0.75_fall=0.5
CBJ-697,jaguar,0,delta_rise=0.75_fall=0.5
CBJ-697,feline,1,delta_rise=0.75_fall=0.5
CBJ-697,rhinoceros,1,delta_rise=0.75_fall=0.5
CBJ-697,asian,0,delta_rise=0.75_fall=0.5
CBJ-697,australian,0,delta_rise=0.75_fall=0.5
CBJ-697,insect,1,delta_rise=0.75_fall=0.5
CBJ-697,beaver,0,delta_rise=0.75_fall=0.5
CBJ-697,porcupine,0,delta_rise=0.75_fall=0.5
CBJ-697,insect,0,delta_rise=0.75_fall=0.5
CBJ-697,zebra,0,delta_rise=0.75_fall=0.5
CBJ-697,lion,2,delta_rise=0.75_fall=0.75
CBJ-697,tiger,0,delta_rise=0.75_fall=0.75
CBJ-697,bird,1,delta_rise=0.75_fall=0.75
CBJ-697,monkey,1,delta_rise=0.75_fall=0.75
CBJ-697,parrot,0,delta_rise=0.75_fall=0.75
CBJ-697,ferret,1,delta_rise=0.75_fall=0.75
CBJ-697,cat,1,delta_rise=0.75_fall=0.75
CBJ-697,dog,0,delta_rise=0.75_fall=0.75
CBJ-697,fish,1,delta_rise=0.75_fall=0.75
CBJ-697,primate,1,delta_rise=0.75_fall=0.75
CBJ-697,squirrel,1,delta_rise=0.75_fall=0.75
CBJ-697,zebra,0,delta_rise=0.75_fall=0.75
CBJ-697,elephant,0,delta_rise=0.75_fall=0.75
CBJ-697,jaguar,0,delta_rise=0.75_fall=0.75
CBJ-697,feline,1,delta_rise=0.75_fall=0.75
CBJ-697,rhinoceros,1,delta_rise=0.75_fall=0.75
CBJ-697,asian,0,delta_rise=0.75_fall=0.75
CBJ-697,australian,0,delta_rise=0.75_fall=0.75
CBJ-697,insect,1,delta_rise=0.75_fall=0.75
CBJ-697,beaver,0,delta_rise=0.75_fall=0.75
CBJ-697,porcupine,0,delta_rise=0.75_fall=0.75
CBJ-697,insect,0,delta_rise=0.75_fall=0.75
CBJ-697,zebra,0,delta_rise=0.75_fall=0.75
CBJ-697,lion,2,delta_rise=0.75_fall=1.0
CBJ-697,tiger,0,delta_rise=0.75_fall=1.0
CBJ-697,bird,1,delta_rise=0.75_fall=1.0
CBJ-697,monkey,1,delta_rise=0.75_fall=1.0
CBJ-697,parrot,0,delta_rise=0.75_fall=1.0
CBJ-697,ferret,1,delta_rise=0.75_fall=1.0
CBJ-697,cat,1,delta_rise=0.75_fall=1.0
CBJ-697,dog,0,delta_rise=0.75_fall=1.0
CBJ-697,fish,1,delta_rise=0.75_fall=1.0
CBJ-697,primate,1,delta_rise=0.75_fall=1.0
CBJ-697,squirrel,1,delta_rise=0.75_fall=1.0
CBJ-697,zebra,0,delta_rise=0.75_fall=1.0
CBJ-697,elephant,0,delta_rise=0.75_fall=1.0
CBJ-697,jaguar,0,delta_rise=0.75_fall=1.0
CBJ-697,feline,0,delta_rise=0.75_fall=1.0
CBJ-697,rhinoceros,0,delta_rise=0.75_fall=1.0
CBJ-697,asian,0,delta_rise=0.75_fall=1.0
CBJ-697,australian,0,delta_rise=0.75_fall=1.0
CBJ-697,insect,1,delta_rise=0.75_fall=1.0
CBJ-697,beaver,0,delta_rise=0.75_fall=1.0
CBJ-697,porcupine,0,delta_rise=0.75_fall=1.0
CBJ-697,insect,0,delta_rise=0.75_fall=1.0
CBJ-697,zebra,0,delta_rise=0.75_fall=1.0
CBJ-697,lion,2,delta_rise=1.0_fall=0.0
CBJ-697,tiger,0,delta_rise=1.0_fall=0.0
CBJ-697,bird,1,delta_rise=1.0_fall=0.0
CBJ-697,monkey,1,delta_rise=1.0_fall=0.0
CBJ-697,parrot,0,delta_rise=1.0_fall=0.0
CBJ-697,ferret,1,delta_rise=1.0_fall=0.0
CBJ-697,cat,1,delta_rise=1.0_fall=0.0
CBJ-697,dog,0,delta_rise=1.0_fall=0.0
CBJ-697,fish,1,delta_rise=1.0_fall=0.0
CBJ-697,primate,1,delta_rise=1.0_fall=0.0
CBJ-697,squirrel,1,delta_rise=1.0_fall=0.0
CBJ-697,zebra,0,delta_rise=1.0_fall=0.0
CBJ-697,elephant,0,delta_rise=1.0_fall=0.0
CBJ-697,jaguar,1,delta_rise=1.0_fall=0.0
CBJ-697,feline,1,delta_rise=1.0_fall=0.0
CBJ-697,rhinoceros,1,delta_rise=1.0_fall=0.0
CBJ-697,asian,0,delta_rise=1.0_fall=0.0
CBJ-697,australian,0,delta_rise=1.0_fall=0.0
CBJ-697,insect,1,delta_rise=1.0_fall=0.0
CBJ-697,beaver,0,delta_rise=1.0_fall=0.0
CBJ-697,porcupine,0,delta_rise=1.0_fall=0.0
CBJ-697,insect,0,delta_rise=1.0_fall=0.0
CBJ-697,zebra,1,delta_rise=1.0_fall=0.0
CBJ-697,lion,2,delta_rise=1.0_fall=0.25
CBJ-697,tiger,0,delta_rise=1.0_fall=0.25
CBJ-697,bird,1,delta_rise=1.0_fall=0.25
CBJ-697,monkey,1,delta_rise=1.0_fall=0.25
CBJ-697,parrot,0,delta_rise=1.0_fall=0.25
CBJ-697,ferret,1,delta_rise=1.0_fall=0.25
CBJ-697,cat,1,delta_rise=1.0_fall=0.25
CBJ-697,dog,0,delta_rise=1.0_fall=0.25
CBJ-697,fish,1,delta_rise=1.0_fall=0.25
CBJ-697,primate,1,delta_rise=1.0_fall=0.25
CBJ-697,squirrel,1,delta_rise=1.0_fall=0.25
CBJ-697,zebra,0,delta_rise=1.0_fall=0.25
CBJ-697,elephant,0,delta_rise=1.0_fall=0.25
CBJ-697,jaguar,1,delta_rise=1.0_fall=0.25
CBJ-697,feline,1,delta_rise=1.0_fall=0.25
CBJ-697,rhinoceros,1,delta_rise=1.0_fall=0.25
CBJ-697,asian,0,delta_rise=1.0_fall=0.25
CBJ-697,australian,0,delta_rise=1.0_fall=0.25
