Subject,Fluency_Item,Switch_Value,Switch_Method
SUG-544,cow,1,delta_rise=1.0_fall=0.75
SUG-544,chicken,1,delta_rise=1.0_fall=0.75
SUG-544,elephant,1,delta_rise=1.0_fall=0.75
SUG-544,monkey,0,delta_rise=1.0_fall=0.75
SUG-544,fish,0,delta_rise=1.0_fall=0.75
SUG-544,african,1,delta_rise=1.0_fall=0.75
SUG-544,dolphin,0,delta_rise=1.0_fall=0.75
SUG-544,zebra,0,delta_rise=1.0_fall=0.75
SUG-544,shark,0,delta_rise=1.0_fall=0.75
SUG-544,turtle,0,delta_rise=1.0_fall=0.75
SUG-544,cow,1,delta_rise=1.0_fall=0.75
SUG-544,dog,2,delta_rise=1.0_fall=1.0
SUG-544,cat,0,delta_rise=1.0_fall=1.0
SUG-544,pig,1,delta_rise=1.0_fall=1.0
SUG-544,cow,1,delta_rise=1.0_fall=1.0
SUG-544,chicken,1,delta_rise=1.0_fall=1.0
SUG-544,elephant,1,delta_rise=1.0_fall=1.0
SUG-544,monkey,0,delta_rise=1.0_fall=1.0
SUG-544,fish,0,delta_rise=1.0_fall=1.0
SUG-544,african,1,delta_rise=1.0_fall=1.0
SUG-544,dolphin,0,delta_rise=1.0_fall=1.0
SUG-544,zebra,0,delta_rise=1.0_fall=1.0
SUG-544,shark,0,delta_rise=1.0_fall=1.0
SUG-544,turtle,0,delta_rise=1.0_fall=1.0
SUG-544,cow,1,delta_rise=1.0_fall=1.0
